"D.PersonID","D.OrderHeaderID","H.ID","DeviceID","H.CreationDatetime","H.H.LastEditionDatetime","D.WorkspaceLocation","user_visit","H.NbDiners","nb_visits","avg_ticketU","Date","pch_freq"
"9301",854,854,"10","2016-08-24 19:02:39.343","2016-08-24 19:42:37.413","NULL",0,2,1,22.8,2016-08-24,0
"9302",856,856,"4","2016-08-25 11:00:50.450","2016-08-25 11:00:50.450","NULL",0,2,1,26.5,2016-08-25,0
"9303",856,856,"4","2016-08-25 11:00:50.450","2016-08-25 11:00:50.450","NULL",0,2,1,25,2016-08-25,0
"9306",857,857,"11","2016-08-25 11:16:24.310","2016-08-25 11:16:24.310","NULL",0,4,1,22,2016-08-25,0
"9307",857,857,"11","2016-08-25 11:16:24.310","2016-08-25 11:16:24.310","NULL",0,4,1,22.5,2016-08-25,0
"9308",857,857,"11","2016-08-25 11:16:24.310","2016-08-25 11:16:24.310","NULL",0,4,1,42,2016-08-25,0
"9309",857,857,"11","2016-08-25 11:16:24.310","2016-08-25 11:16:24.310","NULL",0,4,1,25,2016-08-25,0
"9310",858,858,"10","2016-08-25 11:44:10.120","2016-08-25 12:23:58.320","NULL",0,1,1,14.5,2016-08-25,0
"9311",858,858,"10","2016-08-25 11:44:10.120","2016-08-25 12:23:58.320","NULL",0,1,1,10.5,2016-08-25,0
"9312",858,858,"10","2016-08-25 11:44:10.120","2016-08-25 12:23:58.320","NULL",0,1,1,16.5,2016-08-25,0
"9313",861,861,"3","2016-08-25 18:17:41.960","2016-08-25 18:17:41.960","NULL",0,4,1,16,2016-08-25,0
"9314",861,861,"3","2016-08-25 18:17:41.960","2016-08-25 18:17:41.960","NULL",0,4,1,17,2016-08-25,0
"9315",861,861,"3","2016-08-25 18:17:41.960","2016-08-25 18:17:41.960","NULL",0,4,1,17,2016-08-25,0
"9316",861,861,"3","2016-08-25 18:17:41.960","2016-08-25 18:17:41.960","NULL",0,4,1,17.5,2016-08-25,0
"9317",859,859,"9","2016-08-25 18:03:39.510","2016-08-25 18:03:39.510","NULL",0,1,1,17.7,2016-08-25,0
"9319",860,860,"7","2016-08-25 18:09:26.470","2016-08-25 18:09:26.470","NULL",0,1,1,23,2016-08-25,0
"9320",862,862,"4","2016-08-25 18:37:36.907","2016-08-25 18:37:36.907","NULL",0,2,1,19,2016-08-25,0
"9321",862,862,"4","2016-08-25 18:37:36.907","2016-08-25 18:37:36.907","NULL",0,2,1,19.2,2016-08-25,0
"9322",863,863,"10","2016-08-25 18:39:53.690","2016-08-25 18:39:53.690","NULL",0,4,1,20.5,2016-08-25,0
"9323",863,863,"10","2016-08-25 18:39:53.690","2016-08-25 18:39:53.690","NULL",0,4,1,42,2016-08-25,0
"9324",863,863,"10","2016-08-25 18:39:53.690","2016-08-25 18:39:53.690","NULL",0,4,1,22,2016-08-25,0
"9325",863,863,"10","2016-08-25 18:39:53.690","2016-08-25 18:39:53.690","NULL",0,4,1,16,2016-08-25,0
"9326",864,864,"5","2016-08-25 18:48:02.263","2016-08-25 18:48:02.263","NULL",0,4,1,23,2016-08-25,0
"9327",864,864,"5","2016-08-25 18:48:02.263","2016-08-25 18:48:02.263","NULL",0,4,1,21.5,2016-08-25,0
"9328",864,864,"5","2016-08-25 18:48:02.263","2016-08-25 18:48:02.263","NULL",0,4,1,27,2016-08-25,0
"9329",864,864,"5","2016-08-25 18:48:02.263","2016-08-25 18:48:02.263","NULL",0,4,1,21.5,2016-08-25,0
"9332",865,865,"2","2016-08-26 09:20:59.213","2016-08-26 09:46:49.953","NULL",0,1,1,55.5,2016-08-26,0
"9333",866,866,"2","2016-08-26 09:54:01.843","2016-08-26 09:54:01.843","NULL",0,1,1,23,2016-08-26,0
"9334",867,867,"18","2016-08-26 10:17:47.997","2016-08-26 10:17:47.997","NULL",0,1,1,22.5,2016-08-26,0
"9335",868,868,"3","2016-08-26 10:28:49.867","2016-08-26 10:28:49.867","NULL",0,4,1,14.5,2016-08-26,0
"9336",868,868,"3","2016-08-26 10:28:49.867","2016-08-26 10:28:49.867","NULL",0,4,1,13,2016-08-26,0
"9337",868,868,"3","2016-08-26 10:28:49.867","2016-08-26 10:28:49.867","NULL",0,4,1,16,2016-08-26,0
"9338",868,868,"3","2016-08-26 10:28:49.867","2016-08-26 10:28:49.867","NULL",0,4,1,14.5,2016-08-26,0
"9340",869,869,"11","2016-08-26 10:42:48.127","2016-08-26 10:42:48.127","NULL",0,3,1,17.5,2016-08-26,0
"9341",869,869,"11","2016-08-26 10:42:48.127","2016-08-26 10:42:48.127","NULL",0,3,1,22,2016-08-26,0
"9342",869,869,"11","2016-08-26 10:42:48.127","2016-08-26 10:42:48.127","NULL",0,3,1,20.5,2016-08-26,0
"9343",870,870,"4","2016-08-26 10:53:38.517","2016-08-26 10:53:38.517","NULL",0,2,1,30,2016-08-26,0
"9344",870,870,"4","2016-08-26 10:53:38.517","2016-08-26 10:53:38.517","NULL",0,2,1,22,2016-08-26,0
"9345",871,871,"10","2016-08-26 11:00:18.010","2016-08-26 11:00:18.010","NULL",0,4,1,18.5,2016-08-26,0
"9346",871,871,"10","2016-08-26 11:00:18.010","2016-08-26 11:00:18.010","NULL",0,4,1,14,2016-08-26,0
"9347",871,871,"10","2016-08-26 11:00:18.010","2016-08-26 11:00:18.010","NULL",0,4,1,17,2016-08-26,0
"9348",871,871,"10","2016-08-26 11:00:18.010","2016-08-26 11:00:18.010","NULL",0,4,1,13,2016-08-26,0
"9349",872,872,"3","2016-08-26 13:51:35.850","2016-08-26 13:51:35.850","NULL",0,1,1,6.5,2016-08-26,0
"9350",873,873,"3","2016-08-26 14:07:53.793","2016-08-26 14:07:53.793","NULL",0,1,1,17,2016-08-26,0
"9351",874,874,"4","2016-08-26 17:07:07.703","2016-08-26 17:07:07.703","NULL",0,2,1,20,2016-08-26,0
"9352",874,874,"4","2016-08-26 17:07:07.703","2016-08-26 17:07:07.703","NULL",0,2,1,18,2016-08-26,0
"9353",875,875,"11","2016-08-26 17:39:25.653","2016-08-26 17:39:25.653","NULL",0,2,1,38,2016-08-26,0
"9356",875,875,"11","2016-08-26 17:39:25.653","2016-08-26 17:39:25.653","NULL",0,2,1,47.5,2016-08-26,0
"9357",876,876,"5","2016-08-26 17:54:02.817","2016-08-26 17:54:02.817","NULL",0,4,1,31.5,2016-08-26,0
"9358",876,876,"5","2016-08-26 17:54:02.817","2016-08-26 17:54:02.817","NULL",0,4,1,34.3,2016-08-26,0
"9359",876,876,"5","2016-08-26 17:54:02.817","2016-08-26 17:54:02.817","NULL",0,4,1,26,2016-08-26,0
"9360",876,876,"5","2016-08-26 17:54:02.817","2016-08-26 17:54:02.817","NULL",0,4,1,20.5,2016-08-26,0
"9361",877,877,"3","2016-08-26 18:28:30.877","2016-08-26 18:28:30.877","NULL",0,4,1,18.5,2016-08-26,0
"9362",877,877,"3","2016-08-26 18:28:30.877","2016-08-26 18:28:30.877","NULL",0,4,1,34,2016-08-26,0
"9363",877,877,"3","2016-08-26 18:28:30.877","2016-08-26 18:28:30.877","NULL",0,4,1,16,2016-08-26,0
"9364",877,877,"3","2016-08-26 18:28:30.877","2016-08-26 18:28:30.877","NULL",0,4,1,17,2016-08-26,0
"9365",878,878,"8","2016-08-26 18:42:32.753","2016-08-26 18:49:42.103","NULL",0,2,1,38,2016-08-26,0
"9366",878,878,"8","2016-08-26 18:42:32.753","2016-08-26 18:49:42.103","NULL",0,2,1,16,2016-08-26,0
"9367",879,879,"10","2016-08-26 18:59:55.553","2016-08-26 19:02:23.797","NULL",0,1,1,19.5,2016-08-26,0
"9368",879,879,"10","2016-08-26 18:59:55.553","2016-08-26 19:02:23.797","NULL",0,1,1,10,2016-08-26,0
"9369",879,879,"10","2016-08-26 18:59:55.553","2016-08-26 19:02:23.797","NULL",0,1,1,10,2016-08-26,0
"9370",879,879,"10","2016-08-26 18:59:55.553","2016-08-26 19:02:23.797","NULL",0,1,1,21.5,2016-08-26,0
"9371",880,880,"2","2016-08-26 19:24:46.857","2016-08-26 19:24:46.857","NULL",0,1,1,20.2,2016-08-26,0
"9387",881,881,"2","2016-08-27 16:07:08.047","2016-08-27 16:07:08.047","NULL",0,1,1,23,2016-08-27,0
"9389",882,882,"18","2016-08-27 17:42:15.287","2016-08-27 17:42:15.287","NULL",0,1,1,32,2016-08-27,0
"9395",883,883,"3","2016-08-27 18:00:55.363","2016-08-27 18:00:55.363","NULL",0,2,1,21.5,2016-08-27,0
"9396",883,883,"3","2016-08-27 18:00:55.363","2016-08-27 18:00:55.363","NULL",0,2,1,22.5,2016-08-27,0
"9397",884,884,"5","2016-08-27 18:03:07.473","2016-08-27 18:03:07.473","NULL",0,4,1,20.5,2016-08-27,0
"9398",884,884,"5","2016-08-27 18:03:07.473","2016-08-27 18:03:07.473","NULL",0,4,1,25,2016-08-27,0
"9399",884,884,"5","2016-08-27 18:03:07.473","2016-08-27 18:03:07.473","NULL",0,4,1,23,2016-08-27,0
"9400",884,884,"5","2016-08-27 18:03:07.473","2016-08-27 18:03:07.473","NULL",0,4,1,21.5,2016-08-27,0
"9401",885,885,"9","2016-08-27 18:49:51.187","2016-08-27 18:49:51.187","NULL",0,2,1,17.5,2016-08-27,0
"9402",885,885,"9","2016-08-27 18:49:51.187","2016-08-27 18:49:51.187","NULL",0,2,1,17,2016-08-27,0
"9403",886,886,"10","2016-08-27 18:57:48.607","2016-08-27 18:58:27.153","NULL",0,1,1,18.5,2016-08-27,0
"9404",887,887,"10","2016-08-27 19:34:57.463","2016-08-27 19:34:57.463","NULL",1,1,2,10.5,2016-08-27,0
"9404",886,886,"10","2016-08-27 18:57:48.607","2016-08-27 18:58:27.153","NULL",1,1,2,10.5,2016-08-27,0
"9405",886,886,"10","2016-08-27 18:57:48.607","2016-08-27 18:58:27.153","NULL",0,1,1,16,2016-08-27,0
"9406",886,886,"10","2016-08-27 18:57:48.607","2016-08-27 18:58:27.153","NULL",0,1,1,16.5,2016-08-27,0
"9407",888,888,"3","2016-08-28 17:10:44.130","2016-08-28 17:10:44.130","NULL",0,2,1,26,2016-08-28,0
"9408",888,888,"3","2016-08-28 17:10:44.130","2016-08-28 17:10:44.130","NULL",0,2,1,17.5,2016-08-28,0
"9410",889,889,"8","2016-08-28 17:27:54.977","2016-08-28 17:27:54.977","NULL",0,2,1,19.5,2016-08-28,0
"9411",889,889,"8","2016-08-28 17:27:54.977","2016-08-28 17:27:54.977","NULL",0,2,1,17.2,2016-08-28,0
"9412",891,891,"5","2016-08-28 17:55:57.493","2016-08-28 17:55:57.493","NULL",0,2,1,23.5,2016-08-28,0
"9413",891,891,"5","2016-08-28 17:55:57.493","2016-08-28 17:55:57.493","NULL",0,2,1,29.5,2016-08-28,0
"9414",892,892,"10","2016-08-28 18:01:23.320","2016-08-28 18:01:23.320","NULL",1,2,3,8.66666666666667,2016-08-28,0
"9414",890,890,"10","2016-08-28 17:53:34.133","2016-08-28 17:53:34.133","NULL",1,2,3,8.66666666666667,2016-08-28,0
"9414",896,896,"10","2016-08-28 19:24:54.493","2016-08-28 19:24:54.493","NULL",1,1,3,8.66666666666667,2016-08-28,0
"9415",894,894,"10","2016-08-28 18:25:44.387","2016-08-28 18:25:44.387","NULL",1,1,3,12.1,2016-08-28,0
"9415",892,892,"10","2016-08-28 18:01:23.320","2016-08-28 18:01:23.320","NULL",1,2,3,12.1,2016-08-28,0
"9415",890,890,"10","2016-08-28 17:53:34.133","2016-08-28 17:53:34.133","NULL",1,2,3,12.1,2016-08-28,0
"9417",893,893,"4","2016-08-28 18:24:20.003","2016-08-28 18:24:20.003","NULL",0,2,1,18,2016-08-28,0
"9418",893,893,"4","2016-08-28 18:24:20.003","2016-08-28 18:24:20.003","NULL",0,2,1,21.5,2016-08-28,0
"9424",895,895,"9","2016-08-28 18:38:52.997","2016-08-28 18:38:52.997","NULL",0,2,1,37,2016-08-28,0
"9425",895,895,"9","2016-08-28 18:38:52.997","2016-08-28 18:38:52.997","NULL",0,2,1,22.5,2016-08-28,0
"9426",900,900,"3","2016-08-29 10:43:25.383","2016-08-29 10:43:25.383","NULL",0,4,1,20,2016-08-29,0
"9427",900,900,"3","2016-08-29 10:43:25.383","2016-08-29 10:43:25.383","NULL",0,4,1,22.5,2016-08-29,0
"9428",900,900,"3","2016-08-29 10:43:25.383","2016-08-29 10:43:25.383","NULL",0,4,1,18,2016-08-29,0
"9429",900,900,"3","2016-08-29 10:43:25.383","2016-08-29 10:43:25.383","NULL",0,4,1,21.5,2016-08-29,0
"9430",901,901,"16","2016-08-29 11:07:54.927","2016-08-29 11:07:54.927","NULL",0,2,1,15.5,2016-08-29,0
"9431",901,901,"16","2016-08-29 11:07:54.927","2016-08-29 11:07:54.927","NULL",0,2,1,12.5,2016-08-29,0
"9432",902,902,"11","2016-08-29 11:30:08.543","2016-08-29 11:30:08.543","NULL",0,2,1,13,2016-08-29,0
"9433",902,902,"11","2016-08-29 11:30:08.543","2016-08-29 11:30:08.543","NULL",0,2,1,18,2016-08-29,0
"9437",903,903,"21","2016-08-29 13:44:40.113","2016-08-29 13:53:13.913","NULL",0,2,1,42,2016-08-29,0
"9438",903,903,"21","2016-08-29 13:44:40.113","2016-08-29 13:53:13.913","NULL",0,2,1,13,2016-08-29,0
"9448",904,904,"11","2016-08-29 18:05:22.267","2016-08-29 18:05:22.267","NULL",0,2,1,13,2016-08-29,0
"9449",904,904,"11","2016-08-29 18:05:22.267","2016-08-29 18:05:22.267","NULL",0,2,1,29.5,2016-08-29,0
"9450",905,905,"8","2016-08-29 18:36:03.610","2016-08-29 18:36:03.610","NULL",0,2,1,16.7,2016-08-29,0
"9451",905,905,"8","2016-08-29 18:36:03.610","2016-08-29 18:36:03.610","NULL",0,2,1,16.2,2016-08-29,0
"9452",906,906,"3","2016-08-29 18:47:00.067","2016-08-29 18:47:00.067","NULL",0,2,1,27.5,2016-08-29,0
"9453",906,906,"3","2016-08-29 18:47:00.067","2016-08-29 18:47:00.067","NULL",0,2,1,13,2016-08-29,0
"9454",907,907,"5","2016-08-29 19:27:09.110","2016-08-29 19:27:09.110","NULL",0,1,1,20,2016-08-29,0
"9455",910,910,"11","2016-08-30 10:53:22.177","2016-08-30 10:53:22.177","NULL",0,2,1,19.5,2016-08-30,0
"9456",910,910,"11","2016-08-30 10:53:22.177","2016-08-30 10:53:22.177","NULL",0,2,1,18.5,2016-08-30,0
"9457",908,908,"3","2016-08-30 10:49:23.947","2016-08-30 10:49:23.947","NULL",0,2,1,11,2016-08-30,0
"9458",908,908,"3","2016-08-30 10:49:23.947","2016-08-30 10:49:23.947","NULL",0,2,1,10.5,2016-08-30,0
"9459",909,909,"9","2016-08-30 10:49:38.850","2016-08-30 10:49:38.850","NULL",0,2,1,10,2016-08-30,0
"9460",909,909,"9","2016-08-30 10:49:38.850","2016-08-30 10:49:38.850","NULL",0,2,1,15.5,2016-08-30,0
"9461",911,911,"4","2016-08-30 11:12:36.603","2016-08-30 11:12:36.603","NULL",0,2,1,10,2016-08-30,0
"9462",911,911,"4","2016-08-30 11:12:36.603","2016-08-30 11:12:36.603","NULL",0,2,1,8.5,2016-08-30,0
"9466",915,915,"11","2016-08-30 17:25:54.143","2016-08-30 17:25:54.143","NULL",0,4,1,15.5,2016-08-30,0
"9467",915,915,"11","2016-08-30 17:25:54.143","2016-08-30 17:25:54.143","NULL",0,4,1,16,2016-08-30,0
"9468",915,915,"11","2016-08-30 17:25:54.143","2016-08-30 17:25:54.143","NULL",0,4,1,21,2016-08-30,0
"9469",915,915,"11","2016-08-30 17:25:54.143","2016-08-30 17:25:54.143","NULL",0,4,1,17,2016-08-30,0
"9470",916,916,"8","2016-08-30 17:32:57.340","2016-08-30 17:32:57.340","NULL",0,2,1,38.5,2016-08-30,0
"9471",916,916,"8","2016-08-30 17:32:57.340","2016-08-30 17:32:57.340","NULL",0,2,1,19.5,2016-08-30,0
"9472",917,917,"4","2016-08-30 17:39:06.793","2016-08-30 17:39:06.793","NULL",0,2,1,14,2016-08-30,0
"9473",917,917,"4","2016-08-30 17:39:06.793","2016-08-30 17:39:06.793","NULL",0,2,1,33,2016-08-30,0
"9474",924,924,"9","2016-08-30 19:18:14.647","2016-08-30 19:18:14.647","NULL",0,2,1,20.5,2016-08-30,0
"9475",924,924,"9","2016-08-30 19:18:14.647","2016-08-30 19:18:14.647","NULL",0,2,1,19.5,2016-08-30,0
"9476",918,918,"3","2016-08-30 17:57:52.337","2016-08-30 17:57:52.337","NULL",0,4,1,13,2016-08-30,0
"9477",918,918,"3","2016-08-30 17:57:52.337","2016-08-30 17:57:52.337","NULL",0,4,1,14.5,2016-08-30,0
"9478",918,918,"3","2016-08-30 17:57:52.337","2016-08-30 17:57:52.337","NULL",0,4,1,29,2016-08-30,0
"9479",918,918,"3","2016-08-30 17:57:52.337","2016-08-30 17:57:52.337","NULL",0,4,1,14.5,2016-08-30,0
"9480",919,919,"10","2016-08-30 18:06:20.897","2016-08-30 18:06:20.897","NULL",1,3,2,9.5,2016-08-30,0
"9480",922,922,"10","2016-08-30 18:48:26.467","2016-08-30 18:48:26.467","NULL",1,3,2,9.5,2016-08-30,0
"9481",919,919,"10","2016-08-30 18:06:20.897","2016-08-30 18:06:20.897","NULL",1,3,2,9,2016-08-30,0
"9481",922,922,"10","2016-08-30 18:48:26.467","2016-08-30 18:48:26.467","NULL",1,3,2,9,2016-08-30,0
"9482",922,922,"10","2016-08-30 18:48:26.467","2016-08-30 18:48:26.467","NULL",1,3,2,9.5,2016-08-30,0
"9482",919,919,"10","2016-08-30 18:06:20.897","2016-08-30 18:06:20.897","NULL",1,3,2,9.5,2016-08-30,0
"9483",920,920,"16","2016-08-30 18:13:43.907","2016-08-30 18:13:43.907","NULL",0,4,1,16,2016-08-30,0
"9484",920,920,"16","2016-08-30 18:13:43.907","2016-08-30 18:13:43.907","NULL",0,4,1,23.5,2016-08-30,0
"9485",920,920,"16","2016-08-30 18:13:43.907","2016-08-30 18:13:43.907","NULL",0,4,1,18.5,2016-08-30,0
"9486",920,920,"16","2016-08-30 18:13:43.907","2016-08-30 18:13:43.907","NULL",0,4,1,16,2016-08-30,0
"9487",921,921,"7","2016-08-30 18:36:40.640","2016-08-30 18:36:40.640","NULL",0,2,1,22.5,2016-08-30,0
"9488",921,921,"7","2016-08-30 18:36:40.640","2016-08-30 18:36:40.640","NULL",0,2,1,21,2016-08-30,0
"9493",925,925,"5","2016-08-30 19:20:33.577","2016-08-30 19:20:33.577","NULL",1,1,2,14.75,2016-08-30,0
"9493",923,923,"5","2016-08-30 18:55:35.913","2016-08-30 18:55:35.913","NULL",1,3,2,14.75,2016-08-30,0
"9494",923,923,"5","2016-08-30 18:55:35.913","2016-08-30 18:55:35.913","NULL",0,3,1,17,2016-08-30,0
"9495",926,926,"5","2016-08-30 19:30:17.650","2016-08-30 19:30:17.650","NULL",1,1,2,13.5,2016-08-30,0
"9495",923,923,"5","2016-08-30 18:55:35.913","2016-08-30 18:55:35.913","NULL",1,3,2,13.5,2016-08-30,0
"9496",927,927,"3","2016-08-31 10:18:08.193","2016-08-31 10:18:08.193","NULL",0,3,1,20.5,2016-08-31,0
"9497",927,927,"3","2016-08-31 10:18:08.193","2016-08-31 10:18:08.193","NULL",0,3,1,24,2016-08-31,0
"9498",927,927,"3","2016-08-31 10:18:08.193","2016-08-31 10:18:08.193","NULL",0,3,1,23.5,2016-08-31,0
"9499",928,928,"11","2016-08-31 10:48:58.023","2016-08-31 10:48:58.023","NULL",0,3,1,21,2016-08-31,0
"9500",928,928,"11","2016-08-31 10:48:58.023","2016-08-31 10:48:58.023","NULL",0,3,1,22,2016-08-31,0
"9501",928,928,"11","2016-08-31 10:48:58.023","2016-08-31 10:48:58.023","NULL",0,3,1,19,2016-08-31,0
"9502",929,929,"10","2016-08-31 11:27:07.657","2016-08-31 11:27:07.657","NULL",0,4,1,10,2016-08-31,0
"9503",929,929,"10","2016-08-31 11:27:07.657","2016-08-31 11:27:07.657","NULL",0,4,1,11,2016-08-31,0
"9504",929,929,"10","2016-08-31 11:27:07.657","2016-08-31 11:27:07.657","NULL",0,4,1,24,2016-08-31,0
"9505",929,929,"10","2016-08-31 11:27:07.657","2016-08-31 11:27:07.657","NULL",0,4,1,16,2016-08-31,0
"9506",930,930,"3","2016-08-31 11:56:29.380","2016-08-31 11:56:29.380","NULL",0,2,1,10,2016-08-31,0
"9507",930,930,"3","2016-08-31 11:56:29.380","2016-08-31 11:56:29.380","NULL",0,2,1,31,2016-08-31,0
"9509",931,931,"9","2016-08-31 17:33:03.917","2016-08-31 17:33:03.917","NULL",0,2,1,38,2016-08-31,0
"9510",931,931,"9","2016-08-31 17:33:03.917","2016-08-31 17:33:03.917","NULL",0,2,1,20.5,2016-08-31,0
"9511",933,933,"18","2016-08-31 17:56:06.210","2016-08-31 17:58:17.823","NULL",0,1,1,16,2016-08-31,0
"9512",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,23,2016-08-31,0
"9513",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,21.5,2016-08-31,0
"9514",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,37,2016-08-31,0
"9515",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,32.5,2016-08-31,0
"9516",932,932,"10","2016-08-31 17:55:22.433","2016-08-31 18:09:21.347","NULL",0,4,1,25.2,2016-08-31,0
"9517",932,932,"10","2016-08-31 17:55:22.433","2016-08-31 18:09:21.347","NULL",0,4,1,21,2016-08-31,0
"9518",932,932,"10","2016-08-31 17:55:22.433","2016-08-31 18:09:21.347","NULL",0,4,1,23,2016-08-31,0
"9519",932,932,"10","2016-08-31 17:55:22.433","2016-08-31 18:09:21.347","NULL",0,4,1,21,2016-08-31,0
"9520",935,935,"7","2016-08-31 18:07:13.637","2016-08-31 18:07:13.637","NULL",0,2,1,19.5,2016-08-31,0
"9521",935,935,"7","2016-08-31 18:07:13.637","2016-08-31 18:07:13.637","NULL",0,2,1,47,2016-08-31,0
"9522",936,936,"11","2016-08-31 18:14:41.987","2016-08-31 18:14:41.987","NULL",0,3,1,21,2016-08-31,0
"9523",936,936,"11","2016-08-31 18:14:41.987","2016-08-31 18:14:41.987","NULL",0,3,1,16.5,2016-08-31,0
"9524",936,936,"11","2016-08-31 18:14:41.987","2016-08-31 18:14:41.987","NULL",0,3,1,18.5,2016-08-31,0
"9525",937,937,"2","2016-08-31 18:22:28.807","2016-08-31 18:22:28.807","NULL",0,2,1,27.5,2016-08-31,0
"9526",937,937,"2","2016-08-31 18:22:28.807","2016-08-31 18:22:28.807","NULL",0,2,1,20,2016-08-31,0
"9527",938,938,"5","2016-08-31 18:53:38.353","2016-08-31 18:53:38.353","NULL",0,4,1,31.2,2016-08-31,0
"9528",938,938,"5","2016-08-31 18:53:38.353","2016-08-31 18:53:38.353","NULL",0,4,1,22.5,2016-08-31,0
"9531",938,938,"5","2016-08-31 18:53:38.353","2016-08-31 18:53:38.353","NULL",0,4,1,25.5,2016-08-31,0
"9532",938,938,"5","2016-08-31 18:53:38.353","2016-08-31 18:53:38.353","NULL",0,4,1,45.5,2016-08-31,0
"9533",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,16,2016-08-31,0
"9536",934,934,"3","2016-08-31 18:03:17.903","2016-08-31 18:41:09.980","NULL",0,2,1,4.5,2016-08-31,0
"9544",939,939,"4","2016-08-31 19:40:35.463","2016-08-31 19:40:35.463","NULL",0,2,1,19,2016-08-31,0
"9545",939,939,"4","2016-08-31 19:40:35.463","2016-08-31 19:40:35.463","NULL",0,2,1,20,2016-08-31,0
"9552",940,940,"10","2016-09-01 10:19:48.197","2016-09-01 10:19:48.197","NULL",0,3,1,14,2016-09-01,0
"9553",940,940,"10","2016-09-01 10:19:48.197","2016-09-01 10:19:48.197","NULL",0,3,1,14,2016-09-01,0
"9554",940,940,"10","2016-09-01 10:19:48.197","2016-09-01 10:19:48.197","NULL",0,3,1,14,2016-09-01,0
"9559",941,941,"4","2016-09-01 19:05:46.910","2016-09-01 19:05:46.910","NULL",0,2,1,71.5,2016-09-01,0
"9560",941,941,"4","2016-09-01 19:05:46.910","2016-09-01 19:05:46.910","NULL",0,2,1,32.5,2016-09-01,0
"9563",942,942,"10","2016-09-01 19:28:43.950","2016-09-01 19:28:43.950","NULL",0,4,1,20,2016-09-01,0
"9564",942,942,"10","2016-09-01 19:28:43.950","2016-09-01 19:28:43.950","NULL",0,4,1,17,2016-09-01,0
"9565",942,942,"10","2016-09-01 19:28:43.950","2016-09-01 19:28:43.950","NULL",0,4,1,17,2016-09-01,0
"9566",942,942,"10","2016-09-01 19:28:43.950","2016-09-01 19:28:43.950","NULL",0,4,1,18.5,2016-09-01,0
"9567",943,943,"3","2016-09-01 19:33:55.273","2016-09-01 19:33:55.273","NULL",0,3,1,18.5,2016-09-01,0
"9568",943,943,"3","2016-09-01 19:33:55.273","2016-09-01 19:33:55.273","NULL",0,3,1,17.5,2016-09-01,0
"9569",943,943,"3","2016-09-01 19:33:55.273","2016-09-01 19:33:55.273","NULL",0,3,1,14.5,2016-09-01,0
"9570",944,944,"10","2016-09-02 10:25:59.030","2016-09-02 10:25:59.030","NULL",0,4,1,17.3,2016-09-02,0
"9571",944,944,"10","2016-09-02 10:25:59.030","2016-09-02 10:25:59.030","NULL",0,4,1,13,2016-09-02,0
"9572",944,944,"10","2016-09-02 10:25:59.030","2016-09-02 10:25:59.030","NULL",0,4,1,17.2,2016-09-02,0
"9573",944,944,"10","2016-09-02 10:25:59.030","2016-09-02 10:25:59.030","NULL",0,4,1,20.5,2016-09-02,0
"9577",945,945,"4","2016-09-02 11:10:21.383","2016-09-02 11:10:21.383","NULL",0,2,1,14,2016-09-02,0
"9578",945,945,"4","2016-09-02 11:10:21.383","2016-09-02 11:10:21.383","NULL",0,2,1,13,2016-09-02,0
"9579",946,946,"7","2016-09-02 11:38:04.217","2016-09-02 11:44:28.697","NULL",0,1,1,23,2016-09-02,0
"9580",946,946,"7","2016-09-02 11:38:04.217","2016-09-02 11:44:28.697","NULL",0,1,1,18,2016-09-02,0
"9584",947,947,"11","2016-09-02 18:24:52.960","2016-09-02 18:24:52.960","NULL",0,4,1,16,2016-09-02,0
"9585",947,947,"11","2016-09-02 18:24:52.960","2016-09-02 18:24:52.960","NULL",0,4,1,16.5,2016-09-02,0
"9586",947,947,"11","2016-09-02 18:24:52.960","2016-09-02 18:24:52.960","NULL",0,4,1,23,2016-09-02,0
"9587",947,947,"11","2016-09-02 18:24:52.960","2016-09-02 18:24:52.960","NULL",0,4,1,18,2016-09-02,0
"9593",948,948,"8","2016-09-03 17:23:12.397","2016-09-03 18:38:46.763","NULL",0,2,1,19.5,2016-09-03,0
"9594",948,948,"8","2016-09-03 17:23:12.397","2016-09-03 18:38:46.763","NULL",0,2,1,19.5,2016-09-03,0
"9595",949,949,"4","2016-09-03 18:02:43.187","2016-09-03 18:43:57.957","NULL",0,2,1,27.5,2016-09-03,0
"9596",949,949,"4","2016-09-03 18:02:43.187","2016-09-03 18:43:57.957","NULL",0,2,1,40,2016-09-03,0
"9597",948,948,"8","2016-09-03 17:23:12.397","2016-09-03 18:38:46.763","NULL",0,2,1,21,2016-09-03,0
"9598",948,948,"8","2016-09-03 17:23:12.397","2016-09-03 18:38:46.763","NULL",0,2,1,19,2016-09-03,0
"9606",950,950,"7","2016-09-03 18:47:16.197","2016-09-03 18:47:16.197","NULL",0,2,1,13,2016-09-03,0
"9607",950,950,"7","2016-09-03 18:47:16.197","2016-09-03 18:47:16.197","NULL",0,2,1,10.5,2016-09-03,0
